,pid,act,start,end,duration
120448,nts202301323203,home,1235,1440,205
120449,nts202301323205,home,0,395,395
120450,nts202301323205,work,395,628,233
120451,nts202301323205,home,628,1440,812
120452,nts202301323301,home,0,412,412
120453,nts202301323301,work,412,715,303
120454,nts202301323301,home,715,1440,725
120455,nts202301323303,home,0,1054,1054
120456,nts202301323303,visit,1054,1139,85
120457,nts202301323303,home,1139,1440,301
120458,nts202301323401,home,0,432,432
120459,nts202301323401,work,432,776,344
120460,nts202301323401,home,776,1440,664
120461,nts202301323402,home,0,580,580
120462,nts202301323402,work,580,741,161
120463,nts202301323402,home,741,1440,699
120464,nts202301323601,home,0,553,553
120465,nts202301323601,work,553,969,416
120466,nts202301323601,home,969,1440,471
120467,nts202301323603,home,0,314,314
120468,nts202301323603,work,314,914,600
120469,nts202301323603,home,914,1440,526
120470,nts202301323604,home,0,566,566
120471,nts202301323604,work,566,687,121
120472,nts202301323604,home,687,1440,753
120473,nts202301323605,home,0,1440,1440
120474,nts202301323606,home,0,568,568
120475,nts202301323606,work,568,898,330
120476,nts202301323606,home,898,1440,542
120477,nts202301323701,home,0,584,584
120478,nts202301323701,shop,584,624,40
120479,nts202301323701,home,624,1440,816
120480,nts202301323702,home,0,643,643
120481,nts202301323702,work,643,759,116
120482,nts202301323702,home,759,1440,681
120483,nts202301323703,home,0,522,522
120484,nts202301323703,work,522,594,72
120485,nts202301323703,home,594,1440,846
120486,nts202301323704,home,0,1013,1013
120487,nts202301323704,work,1013,1247,234
120488,nts202301323704,home,1247,1440,193
120489,nts202301324101,home,0,1440,1440
120490,nts202301324201,home,0,1440,1440
120491,nts202301324202,home,0,324,324
120492,nts202301324202,work,324,819,495
120493,nts202301324202,home,819,1440,621
120494,nts202301324204,home,0,722,722
120495,nts202301324204,work,722,1049,327
120496,nts202301324204,home,1049,1440,391
120497,nts202301324205,home,0,700,700
120498,nts202301324205,work,700,1260,560
120499,nts202301324205,home,1260,1440,180
120500,nts202301324301,home,0,1440,1440
120501,nts202301324302,home,0,489,489
120502,nts202301324302,work,489,1089,600
120503,nts202301324302,home,1089,1440,351
120504,nts202301324303,home,0,231,231
120505,nts202301324303,work,231,831,600
120506,nts202301324303,home,831,1440,609
120507,nts202301324304,home,0,677,677
120508,nts202301324304,medical,677,747,70
120509,nts202301324304,visit,747,853,106
120510,nts202301324304,home,853,1440,587
120511,nts202301324305,home,0,361,361
120512,nts202301324305,work,361,855,494
120513,nts202301324305,home,855,1440,585
120514,nts202301324306,home,0,760,760
120515,nts202301324306,work,760,1108,348
120516,nts202301324306,home,1108,1440,332
120517,nts202301324401,home,0,410,410
120518,nts202301324401,work,410,783,373
120519,nts202301324401,home,783,1440,657
120520,nts202301324403,home,0,431,431
120521,nts202301324403,work,431,959,528
120522,nts202301324403,home,959,1440,481
120523,nts202301324501,home,0,370,370
120524,nts202301324501,work,370,652,282
120525,nts202301324501,visit,652,821,169
120526,nts202301324501,home,821,1440,619
120527,nts202301324502,home,0,523,523
120528,nts202301324502,work,523,1123,600
120529,nts202301324502,home,1123,1440,317
120530,nts202301324503,home,0,547,547
120531,nts202301324503,other,547,636,89
120532,nts202301324503,medical,636,698,62
120533,nts202301324503,home,698,1440,742
120534,nts202301324504,home,0,545,545
120535,nts202301324504,work,545,787,242
120536,nts202301324504,home,787,1440,653
120537,nts202301324505,home,0,348,348
120538,nts202301324505,work,348,948,600
120539,nts202301324505,home,948,1440,492
120540,nts202301324506,home,0,694,694
120541,nts202301324506,work,694,939,245
120542,nts202301324506,home,939,1440,501
120543,nts202301324603,home,0,600,600
120544,nts202301324603,work,600,775,175
120545,nts202301324603,home,775,1440,665
120546,nts202301324604,home,0,459,459
120547,nts202301324604,work,459,656,197
120548,nts202301324604,home,656,1440,784
120549,nts202301324607,home,0,437,437
120550,nts202301324607,work,437,758,321
120551,nts202301324607,home,758,1440,682
120552,nts202301324703,home,0,577,577
120553,nts202301324703,medical,577,671,94
120554,nts202301324703,work,671,862,191
120555,nts202301324703,home,862,1440,578
120556,nts202301324704,home,0,1440,1440
120557,nts202301324801,home,0,429,429
120558,nts202301324801,work,429,960,531
120559,nts202301324801,home,960,1440,480
120560,nts202301324802,home,0,413,413
120561,nts202301324802,work,413,997,584
120562,nts202301324802,home,997,1440,443
120563,nts202301324803,home,0,496,496
120564,nts202301324803,work,496,820,324
120565,nts202301324803,home,820,1440,620
120566,nts202301324804,home,0,440,440
120567,nts202301324804,work,440,1035,595
120568,nts202301324804,home,1035,1440,405
120569,nts202301324805,home,0,370,370
120570,nts202301324805,work,370,577,207
120571,nts202301324805,visit,577,904,327
120572,nts202301324805,home,904,1440,536
120573,nts202301324901,home,0,1440,1440
120574,nts202301324902,home,0,504,504
120575,nts202301324902,work,504,978,474
120576,nts202301324902,home,978,1440,462
120577,nts202301324903,home,0,518,518
120578,nts202301324903,work,518,872,354
120579,nts202301324903,home,872,1440,568
120580,nts202301324904,home,0,429,429
120581,nts202301324904,work,429,813,384
120582,nts202301324904,home,813,1440,627
120583,nts202301325802,home,0,497,497
120584,nts202301325802,work,497,1097,600
120585,nts202301325802,home,1097,1440,343
120586,nts202301325901,home,0,472,472
120587,nts202301325901,work,472,978,506
120588,nts202301325901,home,978,1440,462
120589,nts202301325902,home,0,1440,1440
120590,nts202301325903,home,0,401,401
120591,nts202301325903,work,401,743,342
120592,nts202301325903,home,743,1440,697
120593,nts202301325904,home,0,503,503
120594,nts202301325904,work,503,1103,600
120595,nts202301325904,home,1103,1440,337
120596,nts202301325905,home,0,309,309
120597,nts202301325905,work,309,724,415
120598,nts202301325905,home,724,1440,716
120599,nts202301326001,home,0,852,852
120600,nts202301326001,work,852,1380,528
120601,nts202301326001,home,1380,1440,60
120602,nts202301326002,home,0,1440,1440
120603,nts202301326003,home,0,1440,1440
120604,nts202301326004,home,0,452,452
120605,nts202301326004,work,452,851,399
120606,nts202301326004,home,851,1440,589
120607,nts202301326005,home,0,747,747
120608,nts202301326005,escort,747,878,131
120609,nts202301326005,work,878,1066,188
120610,nts202301326005,home,1066,1440,374
120611,nts202301326006,home,0,543,543
120612,nts202301326006,work,543,750,207
120613,nts202301326006,home,750,1440,690
120614,nts202301326007,home,0,471,471
120615,nts202301326007,escort,471,488,17
120616,nts202301326007,work,488,734,246
120617,nts202301326007,medical,734,829,95
120618,nts202301326007,home,829,1440,611
120619,nts202301326101,home,0,1440,1440
120620,nts202301326102,home,0,782,782
120621,nts202301326102,work,782,987,205
120622,nts202301326102,shop,987,1022,35
120623,nts202301326102,home,1022,1440,418
120624,nts202301326103,home,0,435,435
120625,nts202301326103,work,435,492,57
120626,nts202301326103,home,492,1440,948
120627,nts202301326104,home,0,619,619
120628,nts202301326104,work,619,904,285
120629,nts202301326104,home,904,1440,536
120630,nts202301326105,home,0,663,663
120631,nts202301326105,visit,663,711,48
120632,nts202301326105,medical,711,731,20
120633,nts202301326105,home,731,1440,709
120634,nts202301326106,home,0,1033,1033
120635,nts202301326106,work,1033,1212,179
120636,nts202301326106,home,1212,1440,228
120637,nts202301326107,home,0,1440,1440
120638,nts202301326501,home,0,1440,1440
120639,nts202301326502,home,0,663,663
120640,nts202301326502,work,663,943,280
120641,nts202301326502,home,943,1440,497
120642,nts202301326601,home,0,565,565
120643,nts202301326601,escort,565,579,14
120644,nts202301326601,work,579,867,288
120645,nts202301326601,medical,867,1057,190
120646,nts202301326601,shop,1057,1086,29
120647,nts202301326601,home,1086,1440,354
120648,nts202301326701,home,0,409,409
120649,nts202301326701,work,409,799,390
120650,nts202301326701,home,799,1440,641
120651,nts202301326704,home,0,524,524
120652,nts202301326704,visit,524,700,176
120653,nts202301326704,home,700,1440,740
120654,nts202301326705,home,0,337,337
120655,nts202301326705,work,337,937,600
120656,nts202301326705,home,937,1440,503
120657,nts202301326801,home,0,483,483
120658,nts202301326801,work,483,1083,600
120659,nts202301326801,home,1083,1440,357
120660,nts202301326802,home,0,527,527
120661,nts202301326802,work,527,1035,508
120662,nts202301326802,home,1035,1440,405
120663,nts202301326803,home,0,1440,1440
120664,nts202301326804,home,0,375,375
120665,nts202301326804,work,375,975,600
120666,nts202301326804,home,975,1440,465
120667,nts202301326901,home,0,451,451
120668,nts202301326901,work,451,773,322
120669,nts202301326901,home,773,1440,667
120670,nts202301326902,home,0,471,471
120671,nts202301326902,work,471,930,459
120672,nts202301326902,home,930,1440,510
120673,nts202301326903,home,0,447,447
120674,nts202301326903,work,447,802,355
120675,nts202301326903,home,802,1440,638
120676,nts202301326904,home,0,494,494
120677,nts202301326904,work,494,778,284
120678,nts202301326904,home,778,1440,662
120679,nts202301326905,home,0,456,456
120680,nts202301326905,work,456,814,358
120681,nts202301326905,home,814,1440,626
120682,nts202301326906,home,0,747,747
120683,nts202301326906,medical,747,933,186
120684,nts202301326906,home,933,1440,507
120685,nts202301327001,home,0,474,474
120686,nts202301327001,work,474,871,397
120687,nts202301327001,home,871,1440,569
120688,nts202301327002,home,0,1440,1440
120689,nts202301327003,home,0,1143,1143
120690,nts202301327003,other,1143,1204,61
120691,nts202301327003,home,1204,1440,236
120692,nts202301327004,home,0,799,799
120693,nts202301327004,work,799,1380,581
120694,nts202301327004,home,1380,1440,60
120695,nts202301327005,home,0,707,707
120696,nts202301327005,escort,707,767,60
120697,nts202301327005,work,767,933,166
120698,nts202301327005,home,933,1440,507
120699,nts202301327101,home,0,1440,1440
120700,nts202301327102,home,0,828,828
120701,nts202301327102,escort,828,838,10
120702,nts202301327102,shop,838,866,28
120703,nts202301327102,medical,866,977,111
120704,nts202301327102,home,977,1440,463
120705,nts202301327103,home,0,605,605
120706,nts202301327103,work,605,770,165
120707,nts202301327103,shop,770,902,132
120708,nts202301327103,home,902,1440,538
120709,nts202301327201,home,0,748,748
120710,nts202301327201,work,748,841,93
120711,nts202301327201,home,841,1440,599
120712,nts202301327202,home,0,460,460
120713,nts202301327202,work,460,616,156
120714,nts202301327202,visit,616,903,287
120715,nts202301327202,home,903,1440,537
120716,nts202301327203,home,0,557,557
120717,nts202301327203,work,557,668,111
120718,nts202301327203,home,668,1440,772
120719,nts202301327204,home,0,936,936
120720,nts202301327204,work,936,1146,210
120721,nts202301327204,home,1146,1440,294
120722,nts202301327301,home,0,632,632
120723,nts202301327301,work,632,756,124
120724,nts202301327301,home,756,1440,684
120725,nts202301327302,home,0,626,626
120726,nts202301327302,other,626,636,10
120727,nts202301327302,work,636,726,90
120728,nts202301327302,medical,726,1169,443
120729,nts202301327302,shop,1169,1179,10
120730,nts202301327302,home,1179,1440,261
120731,nts202301327303,home,0,661,661
120732,nts202301327303,work,661,900,239
120733,nts202301327303,home,900,1440,540
120734,nts202301327401,home,0,393,393
120735,nts202301327401,work,393,709,316
120736,nts202301327401,home,709,1440,731
120737,nts202301327402,home,0,562,562
120738,nts202301327402,work,562,1068,506
120739,nts202301327402,home,1068,1440,372
120740,nts202301327403,home,0,449,449
120741,nts202301327403,work,449,730,281
120742,nts202301327403,home,730,1440,710
120743,nts202301327404,home,0,429,429
120744,nts202301327404,work,429,928,499
120745,nts202301327404,home,928,1440,512
120746,nts202301327405,home,0,361,361
120747,nts202301327405,visit,361,423,62
120748,nts202301327405,escort,423,446,23
120749,nts202301327405,home,446,1440,994
120750,nts202301327406,home,0,430,430
120751,nts202301327406,work,430,802,372
120752,nts202301327406,home,802,1440,638
120753,nts202301327407,home,0,449,449
120754,nts202301327407,work,449,751,302
120755,nts202301327407,home,751,1440,689
120756,nts202301327503,home,0,464,464
120757,nts202301327503,work,464,1064,600
120758,nts202301327503,home,1064,1440,376
120759,nts202301327504,home,0,1440,1440
120760,nts202301327601,home,0,1440,1440
120761,nts202301327602,home,0,1440,1440
120762,nts202301327603,home,0,623,623
120763,nts202301327603,work,623,880,257
120764,nts202301327603,home,880,1440,560
120765,nts202301327604,home,0,1440,1440
120766,nts202301327605,home,0,779,779
120767,nts202301327605,work,779,1276,497
120768,nts202301327605,home,1276,1440,164
120769,nts202301327701,home,0,1440,1440
120770,nts202301327702,home,0,1440,1440
120771,nts202301327703,home,0,527,527
120772,nts202301327703,work,527,783,256
120773,nts202301327703,home,783,1440,657
120774,nts202301327704,home,0,1440,1440
120775,nts202301327705,home,0,389,389
120776,nts202301327705,work,389,966,577
120777,nts202301327705,home,966,1440,474
120778,nts202301327706,home,0,1037,1037
120779,nts202301327706,work,1037,1380,343
120780,nts202301327706,home,1380,1440,60
120781,nts202301327801,home,0,439,439
120782,nts202301327801,work,439,928,489
120783,nts202301327801,home,928,1440,512
120784,nts202301327802,home,0,385,385
120785,nts202301327802,work,385,722,337
120786,nts202301327802,home,722,1440,718
120787,nts202301327803,home,0,561,561
120788,nts202301327803,work,561,881,320
120789,nts202301327803,home,881,1440,559
120790,nts202301327804,home,0,427,427
120791,nts202301327804,visit,427,483,56
120792,nts202301327804,home,483,1440,957
120793,nts202301327901,home,0,1440,1440
120794,nts202301327902,home,0,530,530
120795,nts202301327902,work,530,760,230
120796,nts202301327902,home,760,1440,680
120797,nts202301327903,home,0,680,680
120798,nts202301327903,work,680,906,226
120799,nts202301327903,home,906,1440,534
120800,nts202301328001,home,0,1440,1440
120801,nts202301328101,home,0,1440,1440
120802,nts202301328102,home,0,485,485
120803,nts202301328102,escort,485,579,94
120804,nts202301328102,medical,579,661,82
120805,nts202301328102,home,661,1440,779
120806,nts202301328103,home,0,499,499
120807,nts202301328103,work,499,809,310
120808,nts202301328103,home,809,1440,631
120809,nts202301328104,home,0,1440,1440
120810,nts202301328105,home,0,1440,1440
120811,nts202301328106,home,0,456,456
120812,nts202301328106,work,456,656,200
120813,nts202301328106,home,656,1440,784
120814,nts202301328107,home,0,841,841
120815,nts202301328107,work,841,1112,271
120816,nts202301328107,home,1112,1440,328
120817,nts202301328201,home,0,1440,1440
120818,nts202301328202,home,0,969,969
120819,nts202301328202,escort,969,998,29
120820,nts202301328202,home,998,1440,442
120821,nts202301328203,home,0,465,465
120822,nts202301328203,shop,465,517,52
120823,nts202301328203,home,517,1440,923
120824,nts202301328204,home,0,433,433
120825,nts202301328204,work,433,689,256
120826,nts202301328204,home,689,1440,751
120827,nts202301328205,home,0,463,463
120828,nts202301328205,work,463,1063,600
120829,nts202301328205,home,1063,1440,377
120830,nts202301328301,home,0,1440,1440
120831,nts202301328302,home,0,628,628
120832,nts202301328302,work,628,1228,600
120833,nts202301328302,home,1228,1440,212
120834,nts202301328303,home,0,802,802
120835,nts202301328303,escort,802,894,92
120836,nts202301328303,home,894,1440,546
120837,nts202301328305,home,0,394,394
120838,nts202301328305,work,394,994,600
120839,nts202301328305,home,994,1440,446
120840,nts202301328306,home,0,1440,1440
120841,nts202301328307,home,0,310,310
120842,nts202301328307,escort,310,425,115
120843,nts202301328307,work,425,722,297
120844,nts202301328307,visit,722,804,82
120845,nts202301328307,home,804,1440,636
120846,nts202301328401,home,0,782,782
120847,nts202301328401,other,782,968,186
120848,nts202301328401,home,968,1440,472
120849,nts202301328402,home,0,449,449
120850,nts202301328402,escort,449,482,33
120851,nts202301328402,work,482,799,317
120852,nts202301328402,escort,799,850,51
120853,nts202301328402,home,850,1440,590
120854,nts202301328403,home,0,513,513
120855,nts202301328403,work,513,1113,600
120856,nts202301328403,home,1113,1440,327
120857,nts202301328405,home,0,1440,1440
120858,nts202301328406,home,0,479,479
120859,nts202301328406,work,479,732,253
120860,nts202301328406,visit,732,772,40
120861,nts202301328406,home,772,1440,668
120862,nts202301328407,home,0,621,621
120863,nts202301328407,visit,621,775,154
120864,nts202301328407,shop,775,797,22
120865,nts202301328407,home,797,1440,643
120866,nts202301328501,home,0,1440,1440
120867,nts202301328502,home,0,765,765
120868,nts202301328502,work,765,1046,281
120869,nts202301328502,home,1046,1440,394
120870,nts202301328503,home,0,691,691
120871,nts202301328503,work,691,975,284
120872,nts202301328503,home,975,1440,465
120873,nts202301328601,home,0,893,893
120874,nts202301328601,work,893,1224,331
120875,nts202301328601,home,1224,1440,216
120876,nts202301328602,home,0,1440,1440
120877,nts202301328603,home,0,776,776
120878,nts202301328603,escort,776,792,16
120879,nts202301328603,work,792,1160,368
120880,nts202301328603,other,1160,1194,34
120881,nts202301328603,home,1194,1440,246
120882,nts202301328604,home,0,509,509
120883,nts202301328604,escort,509,525,16
120884,nts202301328604,visit,525,685,160
120885,nts202301328604,home,685,1440,755
120886,nts202301328605,home,0,842,842
120887,nts202301328605,work,842,1129,287
120888,nts202301328605,home,1129,1440,311
120889,nts202301328606,home,0,512,512
120890,nts202301328606,work,512,950,438
120891,nts202301328606,home,950,1440,490
120892,nts202301328701,home,0,683,683
120893,nts202301328701,shop,683,853,170
120894,nts202301328701,home,853,1440,587
120895,nts202301328702,home,0,614,614
120896,nts202301328702,shop,614,649,35
120897,nts202301328702,home,649,1440,791
120898,nts202301328703,home,0,664,664
120899,nts202301328703,work,664,845,181
120900,nts202301328703,home,845,1440,595
120901,nts202301328801,home,0,485,485
120902,nts202301328801,work,485,741,256
120903,nts202301328801,home,741,1440,699
120904,nts202301328802,home,0,1440,1440
120905,nts202301328803,home,0,500,500
120906,nts202301328803,work,500,900,400
120907,nts202301328803,home,900,1440,540
120908,nts202301328901,home,0,581,581
120909,nts202301328901,work,581,847,266
120910,nts202301328901,home,847,1440,593
120911,nts202301329001,home,0,550,550
120912,nts202301329001,work,550,747,197
120913,nts202301329001,home,747,1440,693
120914,nts202301329002,home,0,590,590
120915,nts202301329002,work,590,792,202
120916,nts202301329002,home,792,1440,648
120917,nts202301329003,home,0,1440,1440
120918,nts202301329101,home,0,554,554
120919,nts202301329101,escort,554,598,44
120920,nts202301329101,medical,598,730,132
120921,nts202301329101,home,730,1440,710
120922,nts202301329102,home,0,985,985
120923,nts202301329102,work,985,1269,284
120924,nts202301329102,home,1269,1440,171
120925,nts202301329103,home,0,1440,1440
120926,nts202301329203,home,0,546,546
120927,nts202301329203,medical,546,669,123
120928,nts202301329203,home,669,1440,771
120929,nts202301329301,home,0,364,364
120930,nts202301329301,work,364,851,487
120931,nts202301329301,home,851,1440,589
120932,nts202301329302,home,0,348,348
120933,nts202301329302,work,348,870,522
120934,nts202301329302,home,870,1440,570
120935,nts202301329401,home,0,354,354
120936,nts202301329401,work,354,954,600
120937,nts202301329401,home,954,1440,486
120938,nts202301329402,home,0,421,421
120939,nts202301329402,work,421,1021,600
120940,nts202301329402,home,1021,1440,419
120941,nts202301329403,home,0,755,755
120942,nts202301329403,work,755,1135,380
120943,nts202301329403,home,1135,1440,305
120944,nts202301329404,home,0,393,393
120945,nts202301329404,work,393,842,449
120946,nts202301329404,home,842,1440,598
120947,nts202301329405,home,0,430,430
120948,nts202301329405,work,430,1030,600
120949,nts202301329405,home,1030,1440,410
120950,nts202301329504,home,0,511,511
120951,nts202301329504,work,511,1062,551
120952,nts202301329504,home,1062,1440,378
120953,nts202301329601,home,0,1440,1440
120954,nts202301329704,home,0,1440,1440
120955,nts202301329705,home,0,1440,1440
120956,nts202301329706,home,0,517,517
120957,nts202301329706,work,517,821,304
120958,nts202301329706,home,821,1440,619
120959,nts202301329707,home,0,742,742
120960,nts202301329707,work,742,1342,600
120961,nts202301329707,home,1342,1440,98
120962,nts202301329802,home,0,322,322
120963,nts202301329802,work,322,922,600
120964,nts202301329802,home,922,1440,518
120965,nts202301329803,home,0,456,456
120966,nts202301329803,work,456,961,505
120967,nts202301329803,home,961,1440,479
120968,nts202301329804,home,0,736,736
120969,nts202301329804,work,736,1336,600
120970,nts202301329804,home,1336,1440,104
120971,nts202301329805,home,0,413,413
120972,nts202301329805,work,413,858,445
120973,nts202301329805,home,858,1440,582
120974,nts202301329806,home,0,511,511
120975,nts202301329806,medical,511,607,96
120976,nts202301329806,home,607,1440,833
120977,nts202301329807,home,0,478,478
120978,nts202301329807,work,478,816,338
120979,nts202301329807,home,816,1440,624
120980,nts202301329905,home,0,473,473
120981,nts202301329905,work,473,1039,566
120982,nts202301329905,home,1039,1440,401
120983,nts202301329906,home,0,503,503
120984,nts202301329906,work,503,925,422
120985,nts202301329906,other,925,1012,87
120986,nts202301329906,home,1012,1440,428
120987,nts202301330001,home,0,491,491
120988,nts202301330001,work,491,701,210
120989,nts202301330001,home,701,1440,739
120990,nts202301330004,home,0,558,558
120991,nts202301330004,escort,558,596,38
120992,nts202301330004,work,596,794,198
120993,nts202301330004,home,794,1440,646
120994,nts202301330101,home,0,732,732
120995,nts202301330101,work,732,940,208
120996,nts202301330101,home,940,1440,500
120997,nts202301330104,home,0,984,984
120998,nts202301330104,work,984,1183,199
120999,nts202301330104,home,1183,1440,257
121000,nts202301330201,home,0,1026,1026
121001,nts202301330201,visit,1026,1126,100
121002,nts202301330201,home,1126,1440,314
121003,nts202301330202,home,0,912,912
121004,nts202301330202,work,912,1234,322
121005,nts202301330202,home,1234,1440,206
121006,nts202301330204,home,0,791,791
121007,nts202301330204,work,791,1041,250
121008,nts202301330204,home,1041,1440,399
121009,nts202301330303,home,0,475,475
121010,nts202301330303,work,475,822,347
121011,nts202301330303,home,822,1440,618
121012,nts202301330304,home,0,572,572
121013,nts202301330304,work,572,942,370
121014,nts202301330304,home,942,1440,498
121015,nts202301330306,home,0,416,416
121016,nts202301330306,work,416,599,183
121017,nts202301330306,home,599,1440,841
121018,nts202301330307,home,0,493,493
121019,nts202301330307,work,493,1093,600
121020,nts202301330307,home,1093,1440,347
121021,nts202301330403,home,0,673,673
121022,nts202301330403,work,673,1092,419
121023,nts202301330403,home,1092,1440,348
121024,nts202301330404,home,0,474,474
121025,nts202301330404,visit,474,650,176
121026,nts202301330404,escort,650,660,10
121027,nts202301330404,home,660,1440,780
121028,nts202301330406,home,0,509,509
121029,nts202301330406,work,509,655,146
121030,nts202301330406,other,655,929,274
121031,nts202301330406,visit,929,1043,114
121032,nts202301330406,home,1043,1440,397
121033,nts202301330407,home,0,1440,1440
121034,nts202301330501,home,0,512,512
121035,nts202301330501,work,512,781,269
121036,nts202301330501,home,781,1440,659
121037,nts202301330502,home,0,494,494
121038,nts202301330502,work,494,1037,543
121039,nts202301330502,home,1037,1440,403
121040,nts202301330503,home,0,884,884
121041,nts202301330503,shop,884,925,41
121042,nts202301330503,home,925,1440,515
121043,nts202301330504,home,0,505,505
121044,nts202301330504,work,505,764,259
121045,nts202301330504,home,764,1440,676
121046,nts202301330505,home,0,431,431
121047,nts202301330505,work,431,639,208
121048,nts202301330505,medical,639,719,80
121049,nts202301330505,home,719,1440,721
121050,nts202301330506,home,0,496,496
121051,nts202301330506,work,496,823,327
121052,nts202301330506,home,823,1440,617
121053,nts202301330601,home,0,477,477
121054,nts202301330601,work,477,967,490
121055,nts202301330601,home,967,1440,473
121056,nts202301330602,home,0,479,479
121057,nts202301330602,work,479,693,214
121058,nts202301330602,home,693,1440,747
121059,nts202301330603,home,0,1440,1440
121060,nts202301330604,home,0,500,500
121061,nts202301330604,work,500,777,277
121062,nts202301330604,home,777,1440,663
121063,nts202301330605,home,0,518,518
121064,nts202301330605,work,518,958,440
121065,nts202301330605,home,958,1440,482
121066,nts202301330901,home,0,1050,1050
121067,nts202301330901,visit,1050,1133,83
121068,nts202301330901,medical,1133,1187,54
121069,nts202301330901,home,1187,1440,253
121070,nts202301330902,home,0,759,759
121071,nts202301330902,work,759,884,125
121072,nts202301330902,home,884,1440,556
121073,nts202301330905,home,0,540,540
121074,nts202301330905,work,540,678,138
121075,nts202301330905,home,678,1440,762
121076,nts202301330907,home,0,460,460
121077,nts202301330907,work,460,697,237
121078,nts202301330907,home,697,1440,743
121079,nts202301331001,home,0,891,891
121080,nts202301331001,work,891,1116,225
121081,nts202301331001,home,1116,1440,324
121082,nts202301331002,home,0,1440,1440
121083,nts202301331003,home,0,491,491
121084,nts202301331003,shop,491,848,357
121085,nts202301331003,work,848,1035,187
121086,nts202301331003,home,1035,1440,405
121087,nts202301331004,home,0,805,805
121088,nts202301331004,work,805,979,174
121089,nts202301331004,home,979,1440,461
121090,nts202301331005,home,0,505,505
121091,nts202301331005,work,505,619,114
121092,nts202301331005,home,619,1440,821
121093,nts202301331101,home,0,351,351
121094,nts202301331101,work,351,951,600
121095,nts202301331101,home,951,1440,489
121096,nts202301331102,home,0,492,492
121097,nts202301331102,work,492,889,397
121098,nts202301331102,home,889,1440,551
121099,nts202301331103,home,0,426,426
121100,nts202301331103,work,426,946,520
121101,nts202301331103,home,946,1440,494
121102,nts202301331104,home,0,669,669
121103,nts202301331104,work,669,987,318
121104,nts202301331104,home,987,1440,453
121105,nts202301331105,home,0,1440,1440
121106,nts202301331106,home,0,330,330
121107,nts202301331106,work,330,702,372
121108,nts202301331106,escort,702,712,10
121109,nts202301331106,home,712,1440,728
121110,nts202301331107,home,0,377,377
121111,nts202301331107,work,377,901,524
121112,nts202301331107,home,901,1440,539
121113,nts202301331201,home,0,535,535
121114,nts202301331201,work,535,1002,467
121115,nts202301331201,home,1002,1440,438
121116,nts202301331202,home,0,334,334
121117,nts202301331202,work,334,616,282
121118,nts202301331202,home,616,1440,824
121119,nts202301331203,home,0,398,398
121120,nts202301331203,work,398,847,449
121121,nts202301331203,home,847,1440,593
121122,nts202301331204,home,0,449,449
121123,nts202301331204,medical,449,555,106
121124,nts202301331204,home,555,1440,885
121125,nts202301331205,home,0,1440,1440
121126,nts202301331301,home,0,483,483
121127,nts202301331301,work,483,835,352
121128,nts202301331301,home,835,1440,605
121129,nts202301331302,home,0,492,492
121130,nts202301331302,work,492,1009,517
121131,nts202301331302,home,1009,1440,431
121132,nts202301331303,home,0,459,459
121133,nts202301331303,work,459,717,258
121134,nts202301331303,home,717,1440,723
121135,nts202301331304,home,0,462,462
121136,nts202301331304,work,462,679,217
121137,nts202301331304,home,679,1440,761
121138,nts202301331305,home,0,433,433
121139,nts202301331305,work,433,573,140
121140,nts202301331305,escort,573,633,60
121141,nts202301331305,home,633,1440,807
121142,nts202301331306,home,0,1089,1089
121143,nts202301331306,medical,1089,1171,82
121144,nts202301331306,home,1171,1440,269
121145,nts202301331401,home,0,853,853
121146,nts202301331401,work,853,1029,176
121147,nts202301331401,home,1029,1440,411
121148,nts202301331402,home,0,491,491
121149,nts202301331402,work,491,708,217
121150,nts202301331402,home,708,1440,732
121151,nts202301331403,home,0,1440,1440
121152,nts202301331404,home,0,1440,1440
121153,nts202301331405,home,0,1440,1440
121154,nts202301331501,home,0,458,458
121155,nts202301331501,work,458,704,246
121156,nts202301331501,home,704,1440,736
121157,nts202301331502,home,0,847,847
121158,nts202301331502,work,847,1177,330
121159,nts202301331502,medical,1177,1311,134
121160,nts202301331502,home,1311,1440,129
121161,nts202301331503,home,0,1001,1001
121162,nts202301331503,work,1001,1380,379
121163,nts202301331503,home,1380,1440,60
121164,nts202301331801,home,0,396,396
121165,nts202301331801,work,396,771,375
121166,nts202301331801,home,771,1440,669
121167,nts202301331804,home,0,454,454
121168,nts202301331804,work,454,881,427
121169,nts202301331804,home,881,1440,559
121170,nts202301331805,home,0,501,501
121171,nts202301331805,work,501,727,226
121172,nts202301331805,home,727,1440,713
121173,nts202301331806,home,0,780,780
121174,nts202301331806,work,780,1380,600
121175,nts202301331806,home,1380,1440,60
121176,nts202301331807,home,0,405,405
121177,nts202301331807,work,405,1005,600
121178,nts202301331807,home,1005,1440,435
121179,nts202301331901,home,0,546,546
121180,nts202301331901,work,546,1146,600
121181,nts202301331901,home,1146,1440,294
121182,nts202301331902,home,0,390,390
121183,nts202301331902,work,390,840,450
121184,nts202301331902,home,840,1440,600
121185,nts202301331904,home,0,1440,1440
121186,nts202301331905,home,0,538,538
121187,nts202301331905,work,538,1138,600
121188,nts202301331905,home,1138,1440,302
121189,nts202301331906,home,0,1440,1440
121190,nts202301331907,home,0,513,513
121191,nts202301331907,work,513,1113,600
121192,nts202301331907,home,1113,1440,327
121193,nts202301332001,home,0,471,471
